Id   TradeDate   HighPrice   LowPrice   ClosePrice   OpenPrice   Volume
Security_25   1/12/2007   58.85   52.38   54.8947   55.4491   942359394
Security_26   1/12/2007   8.24   7.92   8.88172   8.79378   27474462
Security_27   1/12/2007   49.05   44.1   45.8961   45.4417   391630472
Security_28   1/12/2007   106.82   91.2   98.2646   96.3378   998694408
Security_29   1/12/2007   73   68.4   73.1159   72.3919   30113614
Security_0   1/15/2007   80.56   71.78   74.7759   76.3019   1954538048
Security_1   1/15/2007   79.92   73   74.5565   73.8183   114193068
Security_2   1/15/2007   36.04   33.66   34.8945   34.2103   1396345569
Security_3   1/15/2007   51.23   45.54   47.8502   46.9119   1273236753
Security_4   1/15/2007   73.83   64.32   69.5568   67.5308   1257237836
Security_5   1/15/2007   23.54   21.56   22.7809   22.5553   639175788
Security_6   1/15/2007   87.2   76.44   78.5179   80.1203   489744241
Security_7   1/15/2007   22.44   19.32   22.1953   21.7601   473400950
Security_8   1/15/2007   64.64   57.33   63.8947   64.5401   134557464
Security_9   1/15/2007   98.88   85.56   96.4578   93.6484   756656740
Security_10   1/15/2007   6   5.46   6.83882   6.77111   824160760
Security_11   1/15/2007   50.88   47   48.8314   47.8739   2781722264
Security_12   1/15/2007   71.28   65   65.4271   66.088   423433880
Security_13   1/15/2007   1.04   1   1.10024   1.12269   579341280
Security_14   1/15/2007   49   47.04   49.9046   48.4511   936128
Security_15   1/15/2007   4.16   3.88   4.78624   4.83459   164290698
Security_16   1/15/2007   104.94   96   99.466   96.5689   55260621
Security_17   1/15/2007   72.36   62.7   66.8917   67.5674   131069911
Security_18   1/15/2007   59.95   50.35   55.4361   53.8214   632611821
Security_19   1/15/2007   77.76   69.12   72.2538   72.9836   924545385
Security_20   1/15/2007   82.82   73.71   82.6752   81.8567   1331762221
Security_21   1/15/2007   20   18.43   20.2998   19.9018   840005802
Security_22   1/15/2007   37   35.64   37.3633   36.6306   1464688514
Security_23   1/15/2007   51.45   45.12   48.8442   49.841   1999008199
Security_24   1/15/2007   35   34   35.7602   34.7187   1214443567
Security_25   1/15/2007   55.08   49.82   53.7968   54.8947   1008324551
Security_26   1/15/2007   8.72   7.84   8.88172   8.88172   28573440
Security_27   1/15/2007   48.15   43.12   44.9782   45.8961   383797862
Security_28   1/15/2007   103.88   92.16   96.2993   98.2646   1028655240
Security_29   1/15/2007   79.92   70.08   74.5782   73.1159   29511341
Security_0   1/16/2007   76.96   70.3   74.0281   74.7759   1778629623
Security_1   1/16/2007   79.8   68.08   76.7932   74.5565   119902721
Security_2   1/16/2007   35   34   35.5924   34.8945   1438235936
Security_3   1/16/2007   48.41   42.32   46.8932   47.8502   1298701488
Security_4   1/16/2007   75.21   67.62   69.5568   69.5568   1282382592
Security_5   1/16/2007   22.22   20.46   22.5531   22.7809   683918093
Security_6   1/16/2007   78   77.22   78.5179   78.5179   514231453
Security_7   1/16/2007   23.1   21.34   22.6392   22.1953   426060855
Security_8   1/16/2007   66.95   62.37   65.1726   63.8947   123792866
Security_9   1/16/2007   104.64   86.48   94.5287   96.4578   809622711
Security_10   1/16/2007   6.12   5.7   6.70204   6.83882   741744684
Security_11   1/16/2007   48   45.6   48.3431   48.8314   2698270596
Security_12   1/16/2007   73.03   60.45   67.3899   65.4271   398027847
Security_13   1/16/2007   1.09   0.94   1.13325   1.10024   532993977
Security_14   1/16/2007   51.94   46.06   49.4056   49.9046   954850
Security_15   1/16/2007   4.12   3.72   4.69052   4.78624   149504535
Security_16   1/16/2007   111.18   90.09   102.45   99.466   56365833
Security_17   1/16/2007   70.35   60.06   67.5606   66.8917   128448512
Security_18   1/16/2007   55.55   54.45   55.4361   55.4361   632611821
Security_19   1/16/2007   74.16   65.1   70.8087   72.2538   887563569
Security_20   1/16/2007   90.72   78.72   84.3288   82.6752   1305126976
Security_21   1/16/2007   20.2   19.2   20.0968   20.2998   814805627
Security_22   1/16/2007   38.11   34.2   36.9896   37.3633   1464688514
Security_23   1/16/2007   51.36   43.68   48.3558   48.8442   2038988362
Security_24   1/16/2007   36.4   34.65   35.4026   35.7602   1275165745
Security_25   1/16/2007   55.12   49.82   53.2588   53.7968   1028491042
Security_26   1/16/2007   8.48   7.76   8.88172   8.88172   26859033
Security_27   1/16/2007   44.44   40.48   44.0786   44.9782   383797862
Security_28   1/16/2007   100.94   89.28   98.2253   96.2993   925789716
Security_29   1/16/2007   81.32   70.3   76.8155   74.5782   29806454
